4947;test;4
4948;testament;9
4949;tested;6
4950;testimonial;11
4951;testing;7
4952;Texas;5
4953;textbook;8
4954;textile;7
4955;Thai;4
4956;Thailand;8
4957;than;4
4958;thank;5
4959;thankful;8
4960;that;4
4961;the;3
4962;theater;7
4963;their;5
4964;theirs;6
4965;them;4
4966;theme;5
4967;themselves;10
4968;then;4
4969;theory;6
4970;there;5
4971;therefore;9
4972;these;5
4973;they;4
4974;think;5
4975;third;5
4976;thirty;6
4977;this;4
4978;thorough;8
4979;thoroughly;10
4980;thoroughness;12
4981;those;5
4982;though;6
4983;thought;7
4984;thoughtful;10
4985;thoughtfully;12
4986;thoughtfulness;14
4987;thousand;8
4988;threaten;8
4989;three;5
4990;threw;5
4991;through;7
4992;throughout;10
4993;thunder;7
4994;thunderstorm;12
4995;Thursday;8
4996;thus;4
4997;ticket;6
4998;tie;3
4999;tight;5
5000;tightly;7
5001;time;4
5002;timeline;8
5003;timely;6
5004;timepiece;9
5005;Times;5
5006;timetable;9
5007;tip;3
5008;tire;4
5009;tired;5
5010;tiredly;7
5011;tireless;8
5012;title;5
5013;to;2
5014;toaster;7
5015;Tobit;5
5016;today;5
5017;toein;5
5018;together;8
5019;Tokyo;5
5020;told;4
5021;tolerance;9
5022;tolerate;8
5023;toll;4
5024;Tommy;5
5025;tomorrow;8
5026;toner;5
5027;tonight;7
5028;too;3
5029;took;4
5030;tool;4
5031;top off;7
5032;topic;5
5033;total;5
5034;totally;7
5035;tour;4
5036;tourism;7
5037;tourist;7
5038;tournament;10
5039;toward;6
5040;tower;5
5041;town;4
5042;township;8
5043;toxin;5
5044;toy;3
5045;track;5
5046;tracker;7
5047;tract;5
5048;trad;4
5049;trade;5
5050;trader;6
5051;tradition;9
5052;traditional;11
5053;traffic;7
5054;trail;5
5055;train;5
5056;trainee;7
5057;trainer;7
5058;training;8
5059;transaction;11
5060;transfer;8
5061;transform;9
5062;transformation;14
5063;transit;7
5064;transition;10
5065;translation;11
5066;translator;10
5067;transmit;8
5068;transpacific;12
5069;transport;9
5070;transportation;14
5071;transporter;11
5072;travel;6
5073;traveled;8
5074;traveler;8
5075;traveling;9
5076;travelling;10
5077;treat;5
5078;treatment;9
5079;tree;4
5080;tremendous;10
5081;trenail;7
5082;trend;5
5083;trey;4
5084;trial;5
5085;tribune;7
5086;tried;5
5087;trip;4
5088;triple;6
5089;trouble;7
5090;troubled;8
5091;troupe;6
5092;truck;5
5093;truly;5
5094;trust;5
5095;trustee;7
5096;trusting;8
5097;try;3
5098;tsuris;6
5099;Tuesday;7
5100;tuition;7
5101;tun;3
5102;turbine;7
5103;turn;4
5104;turned;6
5105;turner;6
5106;turning;7
5107;TV;2
5108;twelve;6
5109;twenty;6
5110;twice;5
5111;two;3
5112;tying;5
5113;type;4
5114;typical;7
5115;typically;9
5116;typing;6
5117;tyro;4
5118;uhuru;5
5119;uke;3
5120;Ukrainian;9
5121;ultimately;10
5122;ultraviolet;11
5123;unable;6
5124;unaccustomed;12
5125;unanimous;9
5126;unanimously;11
5127;unavailable;11
5128;unbearably;10
5129;uncertain;9
5130;uncertainty;11
5131;uncharted;9
5132;uncomfortable;13
5133;unconditional;13
5134;unconventional;14
5135;undecided;9
5136;undeniable;10
5137;under;5
5138;undergo;7
5139;underlying;10
5140;underpaid;9
5141;understaffed;12
5142;understand;10
5143;understandable;14
5144;understandably;14
5145;understanding;13
5146;understood;10
5147;underwriter;11
5148;undivided;9
5149;uneasy;6
5150;unemployment;12
5151;unexpected;10
5152;unexpectedly;12
5153;unfamiliar;10
5154;unfavorable;11
5155;unfold;6
5156;unforeseen;10
5157;unfortunate;11
5158;unfortunately;13
5159;unhappy;7
5160;uniform;7
5161;unimportant;11
5162;unimpressive;12
5163;unique;6
5164;uniquely;8
5165;unit;4
5166;united;6
5167;universal;9
5168;universality;12
5169;universally;11
5170;universe;8
5171;university;10
5172;unknown;7
5173;unless;6
5174;unlike;6
5175;unlikely;8
5176;unlimited;9
5177;unload;6
5178;unlock;6
5179;unmistakable;12
5180;unnecessary;11
5181;unopened;8
5182;unprecedented;13
5183;unpredictable;13
5184;unrestricted;12
5185;unsafe;6
5186;unstable;8
5187;until;5
5188;untrained;9
5189;untrue;6
5190;unusable;8
5191;unused;6
5192;unusual;7
5193;unusually;9
5194;unwilling;9
5195;unwillingness;13
5196;unworn;6
5197;up;2
5198;upcoming;8
5199;update;6
5200;upgrade;7
5201;uphold;6
5202;upon;4
5203;upper;5
5204;upset;5
5205;upstairs;8
5206;upswing;7
5207;upward;6
5208;urban;5
5209;urge;4
5210;urgency;7
5211;urgent;6
5212;urgently;8
5213;us;2
5214;USA;3
5215;usable;6
5216;usage;5
5217;use;3
5218;used;4
5219;useful;6
5220;usefully;8
5221;user;4
5222;usher;5
5223;usual;5
5224;usually;7
5225;utensil;7
5226;utility;7
5227;utilize;7
5228;Utrecht;7
5229;utter;5
5230;utterly;7
5231;vacancy;7
5232;vacant;6
5233;vacate;6
5234;vacation;8
5235;vaccine;7
5236;vacuum;6
5237;vaguely;7
5238;valhalla;8
5239;valid;5
5240;validate;8
5241;validity;8
5242;valley;6
5243;valuable;8
5244;valuably;8
5245;value;5
5246;valued;6
5247;van;3
5248;vancouver;9
5249;variable;8
5250;variably;8
5251;variation;9
5252;varied;6
5253;variety;7
5254;various;7
5255;vary;4
5256;vault;5
5257;vegetable;9
5258;vehicle;7
5259;vend;4
5260;vendor;6
5261;vent;4
5262;ventilation;11
5263;venture;7
5264;venue;5
5265;verbalize;9
5266;veridical;9
5267;verification;12
5268;verifier;8
5269;verify;6
5270;veritable;9
5271;vernon;6
5272;versatile;9
5273;versatility;11
5274;version;7
5275;very;4
5276;veteran;7
5277;veterinary;10
5278;via;3
5279;viable;6
5280;vice;4
5281;video;5
5282;videotape;9
5283;view;4
5284;viewer;6
5285;viewing;7
5286;vigilant;8
5287;vigorous;8
5288;village;7
5289;violate;7
5290;violation;9
5291;violin;6
5292;violinist;9
5293;virion;6
5294;virtual;7
5295;virtually;9
5296;virus;5
5297;visibility;10
5298;visible;7
5299;visibly;7
5300;visionary;9
5301;visit;5
5302;visitation;10
5303;visiting;8
5304;visitor;7
5305;visual;6
5306;vita;4
5307;vital;5
5308;vitality;8
5309;vitalize;8
5310;vitally;7
5311;vitamin;7
5312;vocally;7
5313;voiced;6
5314;void;4
5315;volatility;10
5316;volumed;7
5317;voluntarily;11
5318;volunteerism;12
5319;vote;4
5320;voter;5
5321;voucher;7
5322;vulnerable;10
5323;wage;4
5324;Wagner;6
5325;wahine;6
5326;wait;4
5327;waiting;7
5328;waive;5
5329;Waldenses;9
5330;walker;6
5331;walking;7
5332;wall;4
5333;Walter;6
5334;Walton;6
5335;wanderer;8
5336;want;4
5337;wanted;6
5338;wanting;7
5339;warehouse;9
5340;warm;4
5341;warmer;6
5342;warming;7
5343;warmly;6
5344;warn;4
5345;warning;7
5346;warranty;8
5347;was;3
5348;wash;4
5349;washing;7
5350;waste;5
5351;watch;5
5352;watchful;8
5353;watchfully;10
5354;water;5
5355;Wave;4
5356;way;3
5357;we;2
5358;wealthy;7
5359;wear;4
5360;wearing;7
5361;weather;7
5362;web;3
5363;Weber;5
5364;wedding;7
5365;Wednesday;9
5366;week;4
5367;weekday;7
5368;weekend;7
5369;weekends;8
5370;weekly;6
5371;weigh;5
5372;weight;6
5373;welcome;7
5374;well;4
5375;wellbeing;9
5376;wellspring;10
5377;went;4
5378;were;4
5379;wert;4
5380;west;4
5381;western;7
5382;whack;5
5383;whatever;8
5384;wheel;5
5385;when;4
5386;whenever;8
5387;where;5
5388;whereas;7
5389;whether;7
5390;which;5
5391;whichever;9
5392;while;5
5393;white;5
5394;who;3
5395;whoever;7
5396;whole;5
5397;wholly;6
5398;whom;4
5399;whomever;8
5400;whose;5
5401;why;3
5402;wide;4
5403;widely;6
5404;widen;5
5405;wideset;7
5406;widespread;10
5407;wife;4
5408;wildness;8
5409;will;4
5410;William;7
5411;Williams;8
5412;willing;7
5413;willingly;9
5414;Wilson;6
5415;Wilton;6
5416;win;3
5417;wind;4
5418;window;6
5419;Windsor;7
5420;windward;8
5421;wing;4
5422;winner;6
5423;winning;7
5424;winter;6
5425;wireless;8
5426;wiring;6
5427;wise;4
5428;wish;4
5429;with;4
5430;withdraw;8
5431;withdrawal;10
5432;withheld;8
5433;withhold;8
5434;within;6
5435;without;7
5436;witness;7
5437;wolf;4
5438;woman;5
5439;won;3
5440;wonderful;9
5441;woo;3
5442;wood;4
5443;Worcestershire;14
5444;word;4
5445;wore;4
5446;work;4
5447;workbook;8
5448;workday;7
5449;worke;5
5450;worker;6
5451;working;7
5452;workshop;8
5453;workstation;11
5454;workweek;8
5455;world;5
5456;worldwide;9
5457;worn;4
5458;worried;7
5459;worrier;7
5460;worrying;8
5461;worsen;6
5462;worth;5
5463;worthiness;10
5464;worthwhile;10
5465;worthy;6
5466;would;5
5467;wrap;4
5468;wright;6
5469;write;5
5470;writer;6
5471;writing;7
5472;written;7
5473;wrong;5
5474;wrongly;7
5475;wrote;5
5476;xu;2
5477;Yale;4
5478;yang;4
5479;year;4
5480;yearly;6
5481;yellow;6
5482;yesterday;9
5483;yet;3
5484;yoohoo;6
5485;York;4
5486;you;3
5487;young;5
5488;younger;7
5489;your;4
5490;yours;5
5491;yourself;8
5492;yourselves;10
5493;youth;5
5494;yule;4
5495;Zealand;7
5496;zone;4
5497;zoning;6
